id_venda,id_cliente,id_produto,quantidade,data_venda
102638,404,10,3,2020-04-15
102639,148,13,1,2020-04-03
102640,352,20,3,2020-04-10
102641,85,13,4,2020-04-11
102642,305,5,1,2020-04-18
102643,76,16,4,2020-04-19
102644,442,8,1,2020-04-08
102645,251,8,3,2020-04-21
102646,398,10,2,2020-04-14
102647,114,16,5,2020-04-03
102648,204,36,5,2020-04-26
102649,234,30,5,2020-04-18
102650,401,37,3,2020-04-28
102651,411,8,5,2020-04-17
102652,210,12,1,2020-04-16
102653,195,3,2,2020-04-05
102654,290,27,5,2020-04-15
102655,107,5,4,2020-04-30
102656,122,6,2,2020-04-18
102657,273,11,2,2020-04-23
102658,400,28,1,2020-04-07
102659,349,10,2,2020-04-08
102660,413,80,3,2020-04-28
102661,267,13,3,2020-04-05
102662,160,25,3,2020-04-19
102663,123,10,1,2020-04-02
102664,485,1,1,2020-04-16
102665,176,6,1,2020-04-21
102666,10,123,3,2020-04-03
102667,191,35,1,2020-04-16
102668,277,3,5,2020-04-07
102669,194,12,5,2020-04-19
102670,363,37,1,2020-04-22
102671,335,16,2,2020-04-04
102672,220,24,5,2020-04-21
102673,339,444,1,2020-04-29
102674,329,10,2,2020-04-23
102675,169,17,1,2020-04-23
102676,102,10,1,2020-04-27
102677,463,1,5,2020-04-04
102678,376,45,4,2020-04-29
102679,409,1,5,2020-04-25
102680,101,8,2,2020-04-19
102681,492,19,4,2020-04-23
102682,291,12,4,2020-04-11
102683,115,10,3,2020-04-06
102684,389,3,4,2020-04-15
102685,313,30,5,2020-04-27
102686,91,8,2,2020-04-05
102687,498,12,2,2020-04-08
102688,104,19,5,2020-04-13
102689,341,47,3,2020-04-24
102690,352,6,1,2020-04-29
102691,344,28,1,2020-04-19
102692,392,8,5,2020-04-21
102693,191,1,3,2020-04-02
102694,74,43,2,2020-04-16
102695,403,5,4,2020-04-01
102696,263,2,4,2020-04-08
102697,112,6,1,2020-04-03
102698,171,5,1,2020-04-20
102699,479,1,4,2020-04-17
102700,158,8,4,2020-04-04
102701,388,5,2,2020-04-16
102702,244,3,4,2020-04-22
102703,408,16,3,2020-04-07
102704,451,15,2,2020-04-02
102705,243,22,4,2020-04-09
102706,448,1,1,2020-04-13
102707,399,48,3,2020-04-06
102708,458,27,4,2020-04-02
102709,134,37,3,2020-04-18
102710,189,43,2,2020-04-11
102711,215,19,1,2020-04-19
102712,94,444,2,2020-04-08
102713,86,2,4,2020-04-21
102714,28,3,4,2020-04-10
102715,467,42,5,2020-04-29
102716,480,8,1,2020-04-19
102717,478,39,2,2020-04-13
102718,465,3,3,2020-04-28
102719,410,2,4,2020-04-16
102720,180,1,5,2020-04-21
102721,32,2,2,2020-04-30
102722,255,2,3,2020-04-03
102723,74,5,1,2020-04-18
102724,86,444,2,2020-04-11
102725,475,123,4,2020-04-19
102726,319,28,2,2020-04-08
102727,318,42,2,2020-04-17
102728,195,1,1,2020-04-21
102729,314,2,5,2020-04-20
102730,58,50,3,2020-04-18
102731,68,8,3,2020-04-14
102732,143,23,2,2020-04-26
102733,493,5,4,2020-04-06
102734,358,5,4,2020-04-29
102735,249,3,1,2020-04-03
102736,6,28,4,2020-04-06
102737,113,2,1,2020-04-06
102738,76,40,4,2020-04-24
102739,226,2,4,2020-04-03
102740,463,123,1,2020-04-23
102741,187,42,5,2020-04-26
102742,101,6,1,2020-04-07
102743,143,41,4,2020-04-06
102744,427,20,2,2020-04-06
102745,417,5,2,2020-04-24
102746,332,30,3,2020-04-21
102747,276,47,4,2020-04-14
102748,169,23,4,2020-04-12
102749,166,5,1,2020-04-29
102750,282,3,1,2020-04-29
102751,291,5,3,2020-04-22
102752,57,28,2,2020-05-02
102753,14,2,1,2020-05-20
102754,188,21,4,2020-05-23
102755,440,22,3,2020-05-18
102756,453,3,4,2020-05-07
102757,9,33,3,2020-05-13
102758,12,29,4,2020-05-23
102759,300,40,2,2020-05-18
102760,176,46,4,2020-05-02
102761,377,1,3,2020-05-24
102762,436,41,5,2020-05-04
102763,99,2,4,2020-05-09
102764,353,5,3,2020-05-30
102765,202,1,2,2020-05-22
102766,208,8,5,2020-05-09
102767,254,10,3,2020-05-18
102768,246,42,3,2020-05-27
102769,196,23,5,2020-05-27
102770,420,3,3,2020-05-24
102771,153,25,4,2020-05-06
102772,81,25,1,2020-05-12
102773,19,10,1,2020-05-07
102774,93,37,3,2020-05-09
102775,294,20,2,2020-05-25
102776,115,20,1,2020-05-24
102777,212,44,3,2020-05-18
102778,119,5,3,2020-05-13
102779,201,16,3,2020-05-08
102780,481,80,3,2020-05-26
102781,497,123,3,2020-05-29
102782,330,6,4,2020-05-02
102783,468,28,4,2020-05-02
102784,26,22,4,2020-05-18
102785,131,10,4,2020-05-20
102786,328,10,4,2020-05-23
102787,86,5,2,2020-05-15
102788,186,444,4,2020-05-04
102789,186,3,5,2020-05-26
102790,492,3,5,2020-05-07
102791,435,8,4,2020-05-28
102792,259,1,5,2020-05-15
102793,67,41,5,2020-05-11
102794,416,2,1,2020-05-02
102795,481,1,4,2020-05-16
102796,272,42,3,2020-05-02
102797,27,10,4,2020-05-14
102798,274,3,5,2020-05-14
102799,109,10,1,2020-05-27
102800,497,30,5,2020-05-10
102801,311,12,2,2020-05-28
102802,332,1,3,2020-05-04
102803,117,8,2,2020-05-23
102804,300,5,3,2020-05-10
102805,115,8,2,2020-05-03
102806,364,49,1,2020-05-02
102807,439,2,1,2020-05-28
102808,40,31,3,2020-05-20
102809,44,50,4,2020-05-16
102810,135,27,5,2020-05-24
102811,59,33,5,2020-05-27
102812,98,11,5,2020-05-23
102813,493,5,3,2020-05-29
102814,226,5,2,2020-05-24
102815,239,1,2,2020-05-03
102816,315,444,5,2020-05-14
102817,148,8,1,2020-05-05
102818,249,17,2,2020-05-16
102819,400,5,5,2020-05-23
102820,83,3,5,2020-05-13
102821,447,10,4,2020-05-07
102822,168,25,2,2020-05-28
102823,160,45,5,2020-05-13
102824,444,8,1,2020-05-10
102825,133,33,1,2020-05-08
102826,241,33,1,2020-05-04
102827,83,31,1,2020-05-18
102828,383,5,3,2020-05-30
102829,318,6,2,2020-05-21
102830,5,2,5,2020-05-21
102831,199,123,3,2020-05-27
102832,154,5,3,2020-05-08
102833,48,26,1,2020-05-28
102834,79,42,3,2020-05-09
102835,52,11,3,2020-05-24
102836,176,5,3,2020-05-11
102837,474,123,4,2020-05-03
102838,418,21,1,2020-05-24
102839,433,8,1,2020-05-13
102840,487,3,4,2020-05-12
102841,250,17,4,2020-05-22
102842,103,41,2,2020-05-02
102843,26,2,5,2020-05-24
102844,28,6,3,2020-05-11
102845,318,49,1,2020-05-14
102846,468,123,2,2020-05-28
102847,245,2,1,2020-05-16
102848,141,29,3,2020-05-21
102849,412,43,1,2020-05-24
102850,377,10,1,2020-05-17
102851,282,6,5,2020-05-27
102852,409,1,3,2020-05-15
102853,273,50,1,2020-05-28
102854,106,6,4,2020-05-29
102855,96,5,4,2020-05-01
102856,344,49,3,2020-05-03
102857,306,123,4,2020-05-29
102858,481,50,5,2020-05-24
102859,188,5,5,2020-05-13
102860,458,41,5,2020-05-29
102861,123,38,1,2020-05-29
102862,407,46,1,2020-05-11
102863,257,10,1,2020-05-22
102864,11,8,1,2020-05-17
102865,185,3,3,2020-05-22
102866,238,24,1,2020-05-28
102867,8,3,3,2020-05-08
102868,435,5,2,2020-05-24
102869,282,17,3,2020-05-03
102870,171,13,4,2020-05-25
102871,158,19,1,2020-05-19
102872,192,1,2,2020-05-18
102873,491,2,3,2020-05-10
102874,133,8,2,2020-05-04
102875,285,19,4,2020-05-19
102876,45,35,1,2020-05-20
102877,164,39,1,2020-05-17
102878,334,50,2,2020-05-03
102879,227,10,1,2020-05-15
102880,265,36,5,2020-05-12
102881,186,37,2,2020-05-15
102882,411,31,4,2020-05-14
102883,391,10,3,2020-05-27
102884,432,1,1,2020-05-15
102885,378,29,5,2020-05-20
102886,254,18,4,2020-05-22
102887,408,5,3,2020-05-06
102888,78,46,5,2020-05-06
102889,352,3,4,2020-05-22
102890,357,28,4,2020-05-23
102891,126,6,5,2020-05-05
102892,304,38,1,2020-05-20
102893,495,45,2,2020-05-08
102894,212,43,4,2020-05-12
102895,80,17,4,2020-05-03
102896,55,3,2,2020-05-09
102897,348,8,1,2020-05-14
102898,414,2,3,2020-05-25
102899,33,38,2,2020-05-08
102900,41,13,2,2020-05-28
102901,27,25,5,2020-05-25
102902,370,10,5,2020-05-05
102903,404,6,3,2020-05-11
102904,52,10,5,2020-05-09
102905,144,3,4,2020-05-03
102906,338,21,4,2020-05-07
102907,256,10,4,2020-05-24
102908,415,2,3,2020-05-08
102909,60,8,4,2020-05-18
102910,38,8,4,2020-05-24
102911,71,43,4,2020-05-17
102912,76,3,4,2020-05-09
102913,432,5,4,2020-05-09
102914,462,8,3,2020-05-20
102915,495,44,5,2020-05-09
102916,127,37,3,2020-05-16
102917,343,42,4,2020-05-16
102918,482,8,2,2020-05-15
102919,170,10,1,2020-05-26
102920,153,36,5,2020-05-11
102921,238,36,4,2020-05-06
102922,352,3,1,2020-05-16
102923,147,48,4,2020-05-09
102924,476,44,3,2020-05-07
102925,345,8,1,2020-05-28
102926,216,123,5,2020-05-11
102927,473,3,5,2020-05-02
102928,28,5,3,2020-05-06
102929,311,123,3,2020-05-05
102930,386,32,2,2020-05-24
102931,218,19,5,2020-05-30
102932,427,3,1,2020-05-19
102933,348,10,3,2020-05-27
102934,151,21,5,2020-05-18
102935,240,30,2,2020-05-05
102936,243,23,5,2020-05-15
102937,482,8,5,2020-05-17
102938,399,123,2,2020-05-03
102939,168,6,5,2020-05-27
102940,73,6,4,2020-05-18
102941,214,2,1,2020-05-13
102942,1,5,4,2020-05-04
102943,470,10,3,2020-05-07
102944,178,5,4,2020-05-15
102945,244,10,3,2020-05-27
102946,198,44,3,2020-05-21
102947,235,5,4,2020-05-22
102948,348,8,1,2020-05-28
102949,165,21,3,2020-05-03
102950,365,21,1,2020-05-03
102951,409,13,5,2020-05-06
102952,314,31,1,2020-05-17
102953,102,30,2,2020-05-20
102954,27,27,4,2020-05-12
102955,151,6,3,2020-05-06
102956,347,22,5,2020-05-13
102957,214,39,2,2020-05-11
102958,392,18,4,2020-05-23
102959,403,13,4,2020-05-23
102960,357,13,2,2020-05-01
102961,364,10,4,2020-05-05
102962,379,8,1,2020-05-15
102963,154,10,2,2020-05-11
102964,379,8,4,2020-05-25
102965,325,444,3,2020-05-29
102966,98,30,4,2020-05-08
102967,203,15,2,2020-05-01
102968,249,5,3,2020-05-15
102969,183,24,4,2020-05-15
102970,103,10,1,2020-05-20
102971,491,37,5,2020-05-10
102972,247,24,2,2020-05-16
102973,331,24,5,2020-05-27
102974,51,28,3,2020-05-17
102975,90,18,4,2020-05-07
102976,371,46,4,2020-05-05
102977,274,26,3,2020-05-05
102978,354,39,4,2020-05-03
102979,203,1,3,2020-05-06
102980,24,8,4,2020-05-24
102981,64,5,5,2020-05-30
102982,22,22,2,2020-05-29
102983,95,6,2,2020-05-09
102984,294,24,4,2020-05-03
102985,490,22,3,2020-05-23
102986,296,33,1,2020-05-24
102987,237,30,1,2020-05-02
102988,291,5,5,2020-05-18
102989,219,26,5,2020-05-24
102990,160,1,4,2020-05-24
102991,378,2,5,2020-05-08
102992,195,10,1,2020-05-23
102993,59,5,4,2020-05-19
102994,447,10,3,2020-05-10
102995,335,3,5,2020-05-11
102996,330,10,5,2020-05-11
102997,109,24,4,2020-05-17
102998,150,2,3,2020-05-21
102999,175,444,2,2020-05-18
103000,309,42,3,2020-05-22
103001,290,31,3,2020-05-10
103002,31,10,3,2020-05-08
103003,463,8,4,2020-05-29
103004,49,40,1,2020-05-15
103005,72,1,3,2020-05-19
103006,408,22,5,2020-05-02
103007,171,123,2,2020-05-06
103008,15,36,3,2020-05-08
103009,268,22,2,2020-05-25
103010,385,10,3,2020-05-26
103011,443,3,3,2020-05-13
103012,428,5,1,2020-05-17
103013,433,41,1,2020-05-09
103014,309,123,5,2020-05-29
103015,215,31,4,2020-05-19
103016,457,1,2,2020-05-29
103017,40,123,2,2020-05-12
103018,171,13,3,2020-05-11
103019,157,31,4,2020-05-25
103020,120,3,2,2020-05-30
103021,154,31,1,2020-05-13
103022,207,15,2,2020-05-25
103023,375,2,1,2020-05-09
103024,206,5,2,2020-05-21
103025,406,48,3,2020-05-29
103026,315,1,3,2020-05-24
103027,311,49,4,2020-05-03
103028,269,1,5,2020-05-23
103029,335,20,2,2020-05-09
103030,10,6,2,2020-05-23
103031,274,3,1,2020-05-01
103032,478,27,4,2020-05-27
103033,333,3,2,2020-05-24
103034,160,12,3,2020-05-12
103035,185,16,3,2020-05-10
103036,210,47,5,2020-05-10
103037,319,2,3,2020-05-26
103038,220,2,4,2020-05-05
103039,10,2,4,2020-05-19
103040,1,1,5,2020-05-30
103041,47,13,5,2020-05-24
103042,160,2,3,2020-05-18
103043,418,33,4,2020-05-03
103044,288,39,3,2020-05-22
103045,163,1,1,2020-05-28
103046,397,38,5,2020-05-12
103047,69,1,2,2020-05-25
103048,375,2,1,2020-05-26
103049,119,44,1,2020-05-21
103050,493,1,3,2020-05-17
103051,132,41,2,2020-05-17
103052,174,123,3,2020-05-28
103053,386,8,2,2020-05-30
103054,253,50,3,2020-05-06
103055,343,8,1,2020-05-10
103056,249,18,1,2020-05-16
103057,255,8,3,2020-05-15
103058,376,8,1,2020-05-20
103059,100,10,2,2020-05-20
103060,359,31,5,2020-05-17
103061,73,10,4,2020-05-08
103062,88,29,3,2020-05-07
103063,380,46,4,2020-05-26
103064,136,2,3,2020-05-28
103065,206,10,4,2020-05-23
103066,236,5,4,2020-05-17
103067,351,8,5,2020-05-11
103068,434,1,4,2020-05-13
103069,375,11,4,2020-05-30
103070,241,33,1,2020-05-20
103071,240,80,3,2020-05-28
103072,459,16,2,2020-05-27
103073,151,29,4,2020-05-21
103074,423,444,1,2020-05-03
103075,176,39,1,2020-05-04
103076,19,33,1,2020-05-03
103077,169,28,5,2020-05-08
103078,230,80,1,2020-05-17
103079,230,5,2,2020-05-20
103080,313,11,2,2020-05-29
103081,99,17,2,2020-05-26
103082,350,41,5,2020-05-09
103083,55,8,2,2020-05-29
103084,430,3,5,2020-05-22
103085,136,31,4,2020-05-21
103086,463,10,2,2020-05-28
103087,318,11,1,2020-05-30
103088,453,5,1,2020-05-22
103089,266,6,3,2020-05-05
103090,301,2,5,2020-05-14
103091,365,46,5,2020-05-22
103092,479,46,3,2020-05-26
103093,67,33,4,2020-05-28
103094,183,12,3,2020-05-26
103095,475,20,1,2020-05-30
103096,286,3,5,2020-05-20
103097,156,10,1,2020-05-10
103098,73,10,2,2020-05-07
103099,389,49,4,2020-05-23
103100,207,8,3,2020-05-23
103101,418,8,4,2020-05-17
103102,391,3,2,2020-05-14
103103,231,21,2,2020-05-01
103104,262,6,3,2020-05-16
103105,481,3,4,2020-05-18
103106,131,37,5,2020-05-18
103107,248,16,1,2020-05-02
103108,236,10,3,2020-05-27
103109,421,2,5,2020-05-10
103110,176,27,1,2020-05-13
103111,346,28,2,2020-05-27
103112,101,16,2,2020-05-14
103113,187,26,5,2020-05-01
103114,138,2,4,2020-05-11
103115,29,31,2,2020-05-20
103116,360,44,1,2020-05-07
103117,67,46,3,2020-05-27
103118,394,20,3,2020-05-30
103119,224,13,5,2020-05-16
103120,490,20,2,2020-05-16
103121,427,22,3,2020-05-14
103122,179,11,1,2020-05-16
103123,470,3,1,2020-05-13
103124,412,35,3,2020-05-24
103125,395,13,5,2020-05-28
103126,34,444,2,2020-05-07
103127,169,10,3,2020-05-26
103128,241,15,3,2020-05-30
103129,64,27,4,2020-05-24
103130,157,50,5,2020-05-01
103131,399,22,4,2020-05-29
103132,308,43,1,2020-05-09
103133,58,48,3,2020-05-20
103134,377,2,2,2020-05-26
103135,196,32,3,2020-05-28
103136,465,8,4,2020-05-26
103137,430,2,5,2020-05-07
103138,273,6,1,2020-05-07
103139,447,50,5,2020-05-05
103140,249,10,1,2020-05-05
103141,104,45,1,2020-05-27
103142,306,26,1,2020-05-16
103143,358,29,3,2020-05-28
103144,162,6,2,2020-05-26
103145,59,10,1,2020-05-17
103146,61,24,5,2020-05-11
103147,239,26,4,2020-05-10
103148,32,50,4,2020-05-30
103149,377,5,5,2020-05-08
103150,15,2,5,2020-05-29
103151,127,43,2,2020-05-18
103152,142,17,1,2020-05-22
103153,449,6,1,2020-05-27
103154,255,8,3,2020-05-19
103155,116,47,4,2020-05-17
103156,45,3,3,2020-05-01
103157,319,40,2,2020-05-30
103158,343,3,2,2020-05-17
103159,465,5,5,2020-05-07
103160,53,48,1,2020-05-16
103161,352,6,3,2020-05-20
103162,126,27,4,2020-05-11
103163,308,49,4,2020-05-03
103164,39,6,3,2020-05-26
103165,245,20,5,2020-05-01
103166,308,36,2,2020-05-03
103167,147,24,4,2020-05-02
103168,289,18,1,2020-05-02
103169,185,8,5,2020-05-12
103170,27,6,4,2020-05-27
103171,69,49,2,2020-05-06
103172,95,24,1,2020-05-02
103173,189,22,5,2020-05-22
103174,223,42,2,2020-05-14
103175,61,1,5,2020-05-06
103176,332,31,1,2020-05-09
103177,456,50,2,2020-05-22
103178,482,30,1,2020-05-03
103179,142,21,3,2020-05-01
103180,453,10,3,2020-05-05
103181,462,23,3,2020-05-03
103182,437,36,3,2020-05-11
103183,475,31,3,2020-05-04
103184,228,45,1,2020-05-07
103185,202,8,1,2020-05-26
103186,55,36,5,2020-05-03
103187,448,5,1,2020-05-22
103188,66,35,2,2020-05-07
103189,416,5,5,2020-05-29
103190,284,5,2,2020-05-30
103191,363,8,3,2020-05-15
103192,114,444,1,2020-05-14
103193,102,33,4,2020-05-22
103194,75,31,5,2020-05-13
103195,289,2,1,2020-05-19
103196,282,13,1,2020-05-08
103197,450,3,3,2020-05-09
103198,223,24,5,2020-05-20
103199,352,123,3,2020-05-19
103200,496,29,3,2020-05-14
103201,450,10,1,2020-05-02
103202,442,1,3,2020-05-25
103203,65,444,5,2020-05-19
103204,396,5,4,2020-05-12
103205,443,1,5,2020-05-27
103206,343,32,4,2020-05-19
103207,313,8,2,2020-05-11
103208,44,10,3,2020-05-05
103209,71,45,2,2020-05-25
103210,493,3,4,2020-05-20
103211,496,1,2,2020-05-12
103212,169,22,4,2020-05-13
103213,78,2,3,2020-05-17
103214,147,16,5,2020-05-18
103215,276,6,1,2020-05-16
103216,334,28,2,2020-05-15
103217,10,5,2,2020-05-23
103218,208,444,3,2020-05-01
103219,396,8,1,2020-05-21
103220,45,46,1,2020-05-02
103221,170,1,4,2020-05-24
103222,407,30,4,2020-05-25
103223,358,27,4,2020-05-03
103224,315,2,4,2020-05-18
103225,71,12,4,2020-05-16
103226,323,38,4,2020-05-01
103227,386,26,2,2020-05-22
103228,226,32,2,2020-05-06
103229,268,1,3,2020-05-09
103230,485,33,4,2020-05-29
103231,457,36,4,2020-05-26
103232,379,15,4,2020-05-29
103233,138,22,5,2020-05-24
103234,496,1,5,2020-05-28
103235,180,12,1,2020-05-01
103236,387,3,3,2020-05-06
103237,230,43,5,2020-05-04
103238,245,1,5,2020-05-24
103239,304,35,2,2020-05-21
103240,237,6,3,2020-05-07
103241,267,10,5,2020-05-04
103242,334,3,1,2020-05-17
103243,320,8,1,2020-05-25
103244,255,43,5,2020-05-25
103245,70,16,5,2020-05-23
103246,318,8,2,2020-05-12
103247,82,26,5,2020-05-05
103248,424,2,2,2020-05-14
103249,403,27,2,2020-05-16
103250,3,2,5,2020-05-02
103251,269,13,4,2020-05-12
103252,198,47,1,2020-05-13
103253,453,44,5,2020-05-06
103254,392,24,4,2020-05-18
103255,180,5,4,2020-05-07
103256,166,48,5,2020-05-11
103257,219,10,5,2020-05-18
103258,57,50,1,2020-05-09
103259,87,48,1,2020-05-16
103260,25,1,2,2020-05-10
103261,281,2,3,2020-05-09
103262,44,36,1,2020-05-08
103263,146,13,1,2020-05-02
103264,378,3,5,2020-05-27
103265,412,2,5,2020-05-05
103266,165,8,1,2020-05-09
103267,438,35,5,2020-05-25
103268,307,10,5,2020-05-16
103269,427,47,5,2020-05-30
103270,421,8,1,2020-05-29
103271,68,3,5,2020-05-12
103272,195,49,4,2020-05-29
103273,228,6,3,2020-05-04
103274,206,49,5,2020-05-30
103275,158,35,1,2020-05-03
103276,471,19,4,2020-05-01
103277,295,11,5,2020-05-05
103278,90,1,2,2020-05-05
103279,462,2,4,2020-05-07
103280,83,5,4,2020-05-25
103281,237,24,5,2020-05-14
103282,330,42,3,2020-05-03
103283,459,10,3,2020-05-05
103284,61,3,5,2020-05-25
103285,2,8,1,2020-05-07
103286,386,39,1,2020-05-11
103287,496,37,5,2020-05-13
103288,111,26,2,2020-05-13
103289,62,2,2,2020-05-20
103290,173,123,3,2020-05-25
103291,36,1,3,2020-05-24
103292,498,40,4,2020-05-28
103293,462,6,4,2020-05-18
103294,421,39,1,2020-05-08
103295,377,8,5,2020-05-20
103296,206,80,3,2020-05-27
103297,308,3,2,2020-05-29
103298,284,3,3,2020-05-03
103299,399,37,5,2020-05-26
103300,288,50,2,2020-05-08
103301,476,33,1,2020-05-20
103302,65,1,1,2020-05-25
103303,192,3,4,2020-05-05
103304,448,17,5,2020-05-16
103305,277,20,1,2020-05-13
103306,324,1,5,2020-05-08
103307,53,41,4,2020-05-12
103308,90,6,3,2020-05-27
103309,335,3,5,2020-05-09
103310,297,444,2,2020-05-29
103311,187,42,2,2020-05-04
103312,45,44,1,2020-05-29
103313,413,2,2,2020-05-21
103314,337,30,5,2020-05-30
103315,41,8,4,2020-05-25
103316,169,35,5,2020-05-27
103317,452,29,1,2020-05-03
103318,135,32,3,2020-05-14
103319,347,43,5,2020-05-29
103320,118,46,5,2020-05-04
103321,313,10,1,2020-05-29
103322,62,2,1,2020-05-27
103323,153,11,3,2020-05-04
103324,73,3,5,2020-05-24
103325,335,1,4,2020-05-01
103326,246,42,4,2020-05-01
103327,460,8,5,2020-05-06
103328,221,10,3,2020-05-19
103329,459,5,4,2020-05-30
103330,133,21,4,2020-05-06
103331,420,6,4,2020-05-28
103332,95,19,5,2020-05-23
103333,39,16,4,2020-05-22
103334,445,1,2,2020-05-01
103335,208,1,1,2020-05-22
103336,393,3,2,2020-05-15
103337,190,8,1,2020-05-14
103338,279,6,3,2020-05-11
103339,407,40,1,2020-05-13
103340,139,8,5,2020-05-23
103341,437,24,2,2020-05-25
103342,140,41,5,2020-05-07
103343,475,42,5,2020-05-05
103344,118,43,5,2020-05-23
103345,35,6,2,2020-05-11
103346,342,32,4,2020-05-27
103347,257,19,4,2020-05-28
103348,287,30,2,2020-05-06
103349,348,20,2,2020-05-14
103350,499,25,1,2020-05-18
103351,405,5,1,2020-05-18
103352,67,8,2,2020-05-01
103353,148,6,4,2020-05-18
103354,429,1,4,2020-05-20
103355,110,44,3,2020-05-16
103356,111,1,5,2020-05-08
103357,78,8,3,2020-05-01
103358,337,45,4,2020-05-07
103359,119,1,5,2020-05-14
103360,8,12,3,2020-05-14
103361,347,10,5,2020-05-21
103362,414,3,3,2020-05-15
103363,320,2,4,2020-05-08
103364,493,1,1,2020-05-26
103365,118,46,1,2020-05-17
103366,188,32,3,2020-05-29
103367,185,10,3,2020-05-18
103368,479,5,3,2020-05-08
103369,383,46,3,2020-05-17
103370,326,1,3,2020-05-09
103371,439,19,3,2020-05-29
103372,497,6,2,2020-05-10
103373,364,49,5,2020-05-14
103374,183,45,4,2020-05-07
103375,443,11,3,2020-05-03
103376,336,2,1,2020-05-28
103377,200,24,3,2020-05-01
103378,432,6,2,2020-05-15
103379,434,6,4,2020-05-08
103380,446,45,1,2020-05-17
103381,129,42,3,2020-05-26
103382,455,25,3,2020-05-15
103383,281,1,5,2020-05-12
103384,492,44,1,2020-05-09
103385,26,32,2,2020-05-30
103386,128,19,1,2020-05-28
103387,212,22,4,2020-05-05
103388,389,2,3,2020-05-10
103389,391,27,5,2020-05-24
103390,433,123,4,2020-05-27
103391,277,5,2,2020-05-02
103392,297,36,2,2020-05-24
103393,122,1,1,2020-05-24
103394,78,32,3,2020-05-07
103395,330,6,4,2020-05-08
103396,344,1,1,2020-05-14
103397,194,30,5,2020-05-13
103398,76,31,4,2020-05-06
103399,433,10,2,2020-05-14
103400,188,2,4,2020-05-20
103401,295,444,5,2020-05-11
103402,289,20,1,2020-05-10
103403,134,24,4,2020-05-09
103404,39,35,4,2020-05-23
103405,336,2,3,2020-05-26
103406,251,46,2,2020-05-27
103407,183,3,1,2020-05-14
103408,58,42,2,2020-05-16
103409,480,26,4,2020-05-11
103410,488,44,3,2020-05-02
103411,42,2,4,2020-05-16
103412,264,41,1,2020-05-01
103413,384,43,4,2020-05-22
103414,261,10,1,2020-05-30
103415,203,6,4,2020-05-29
103416,275,10,5,2020-05-27
103417,30,8,3,2020-05-24
103418,129,30,3,2020-05-19
103419,419,10,1,2020-05-26
103420,92,39,3,2020-05-16
103421,200,38,5,2020-05-08
103422,376,6,1,2020-05-17
103423,280,2,4,2020-05-24
103424,127,5,1,2020-05-09
103425,353,21,3,2020-05-14
103426,326,37,3,2020-05-29
103427,181,10,4,2020-05-08
103428,237,5,3,2020-05-19
103429,140,16,5,2020-05-28
103430,217,444,4,2020-05-25
103431,108,8,3,2020-05-23
103432,491,38,1,2020-05-21
103433,3,3,3,2020-05-13
103434,61,21,1,2020-05-01
103435,269,444,5,2020-05-03
103436,223,5,1,2020-05-20
103437,199,11,3,2020-05-28
103438,323,1,5,2020-05-21
103439,361,46,4,2020-05-13
103440,269,30,1,2020-05-22
103441,58,15,1,2020-05-30
103442,496,3,5,2020-05-02
103443,210,10,5,2020-05-06
103444,68,2,3,2020-05-20
103445,255,6,1,2020-05-15
103446,82,30,2,2020-05-14
103447,152,19,1,2020-05-07
103448,65,41,1,2020-05-12
103449,287,10,2,2020-05-22
103450,8,38,4,2020-05-01
103451,115,12,5,2020-05-04
103452,188,6,5,2020-05-15
103453,382,8,5,2020-05-04
103454,89,47,1,2020-05-17
103455,274,6,2,2020-05-18
103456,479,23,4,2020-05-04
103457,227,123,5,2020-05-03
103458,366,20,4,2020-05-17
103459,357,17,1,2020-05-06
103460,391,6,5,2020-05-22
103461,400,24,2,2020-05-24
103462,30,2,2,2020-05-16
103463,357,16,2,2020-05-23
103464,231,1,5,2020-05-26
103465,268,12,4,2020-05-19
103466,201,2,1,2020-05-05
